opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo,player_id,piano_id,src,seg_label,spirio_label,uid
ctl,,8870,,,,,339,781.9016309999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8870
nof,,8871,,,,,256,782.0127349999998,0,,,,,,128,51,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8871
nof,,8872,,,,,0,782.0127349999998,0,,,,,,128,63,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8872
non,,8873,,,,2564,0,782.0127349999998,0.8588859999999983,,,D3,,,144,50,51,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8873
non,,8874,,,,2564,0,782.0127349999998,1.1257959999999976,,,D4,,,144,62,63,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8874
nof,,8875,,,,,1365,782.6051449999998,0,,,,,,128,59,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8875
nof,,8876,,,,,0,782.6051449999998,0,,,,,,128,65,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8876
non,,8877,,,,2565,0,782.6051449999998,0.8888320000000007,,,B3,,,144,59,33,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8877
non,,8878,,,,2565,0,782.6051449999998,0.8888320000000007,,,F4,,,144,65,45,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8878
nof,,8879,,,,,0,782.6051449999998,0,,,,,,128,25,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8879
nof,,8880,,,,,0,782.6051449999998,0,,,,,,128,37,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8880
non,,8881,,,,2565,0,782.6051449999998,0.08896999999999977,,,C#2,,,144,37,55,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8881
nof,,8882,,,,,205,782.6941149999998,0,,,,,,128,37,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8882
non,,8883,,,,2566,0,782.6941149999998,0.08896999999999977,,,G2,,,144,43,57,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8883
nof,,8884,,,,,205,782.7830849999998,0,,,,,,128,43,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8884
non,,8885,,,,2567,0,782.7830849999998,0.08853600000000128,,,D3,,,144,50,59,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8885
nof,,8886,,,,,204,782.8716209999998,0,,,,,,128,50,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8886
non,,8887,,,,2568,0,782.8716209999998,0.08896999999999977,,,C#3,,,144,49,62,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8887
nof,,8888,,,,,205,782.9605909999998,0,,,,,,128,49,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8888
non,,8889,,,,2569,0,782.9605909999998,0.08896999999999977,,,G3,,,144,55,64,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8889
nof,,8890,,,,,205,783.0495609999998,0,,,,,,128,55,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8890
non,,8891,,,,2570,0,783.0495609999998,0.08896999999999977,,,D4,,,144,62,66,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8891
nof,,8892,,,,,205,783.1385309999998,0,,,,,,128,62,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8892
non,,8893,,,,2571,0,783.1385309999998,0.08896999999999977,,,G3,,,144,55,64,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8893
nof,,8894,,,,,205,783.2275009999997,0,,,,,,128,55,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8894
non,,8895,,,,2572,0,783.2275009999997,0.08853600000000128,,,C#3,,,144,49,62,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8895
nof,,8896,,,,,204,783.3160369999998,0,,,,,,128,49,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8896
non,,8897,,,,2573,0,783.3160369999998,0.08896999999999977,,,D3,,,144,50,59,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8897
nof,,8898,,,,,205,783.4050069999998,0,,,,,,128,50,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8898
non,,8899,,,,2574,0,783.4050069999998,0.08896999999999977,,,G2,,,144,43,57,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8899
nof,,8900,,,,,205,783.4939769999997,0,,,,,,128,59,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8900
nof,,8901,,,,,0,783.4939769999997,0,,,,,,128,65,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8901
non,,8902,,,,2575,0,783.4939769999997,0.44441600000000037,,,B3,,,144,59,33,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8902
non,,8903,,,,2575,0,783.4939769999997,0.44441600000000037,,,F4,,,144,65,45,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8903
nof,,8904,,,,,0,783.4939769999997,0,,,,,,128,43,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8904
non,,8905,,,,2575,0,783.4939769999997,0.44441600000000037,,,C#2,,,144,37,55,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8905
ctl,,8906,,,,,832,783.8550649999997,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8906
ctl,,8907,,,,,192,783.9383929999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8907
ctl,,8908,,,,,0,783.9383929999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8908
ctl,,8909,,,,,0,783.9383929999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8909
ctl,,8910,,,,,0,783.9383929999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8910
ctl,,8911,,,,,0,783.9383929999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8911
ctl,,8912,,,,,0,783.9383929999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8912
nof,,8913,,,,,0,783.9383929999998,0,,,,,,128,59,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8913
nof,,8914,,,,,0,783.9383929999998,0,,,,,,128,65,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8914
nof,,8915,,,,,0,783.9383929999998,0,,,,,,128,71,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8915
nof,,8916,,,,,0,783.9383929999998,0,,,,,,128,50,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8916
nof,,8917,,,,,0,783.9383929999998,0,,,,,,128,62,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8917
nof,,8918,,,,,0,783.9383929999998,0,,,,,,128,37,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8918
non,,8919,,,,2576,0,783.9383929999998,0.16640800000000056,,,C2,,,144,36,39,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8919
non,,8920,,,,2576,0,783.9383929999998,0.16640800000000056,,,C3,,,144,48,46,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8920
ctl,,8921,,,,,183,784.0276969999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8921
ctl,,8922,,,,,122,784.0872329999997,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8922
non,,8923,,,,2577,36,784.1048009999998,0.13337999999999894,,,F3,,,144,53,44,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8923
nof,,8924,,,,,0,784.1048009999998,0,,,,,,128,36,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8924
nof,,8925,,,,,0,784.1048009999998,0,,,,,,128,48,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8925
non,,8926,,,,2577,0,784.1048009999998,0.6657299999999999,,,G1,,,144,31,32,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8926
non,,8927,,,,2577,0,784.1048009999998,0.6657299999999999,,,G2,,,144,43,39,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8927
nof,,8928,,,,,342,784.2381809999998,0,,,,,,128,53,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8928
non,,8929,,,,2578,0,784.2381809999998,0.1329899999999995,,,D#4,,,144,63,47,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8929
nof,,8930,,,,,341,784.3711709999998,0,,,,,,128,63,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8930
non,,8931,,,,2579,0,784.3711709999998,0.1329899999999995,,,B4,,,144,71,50,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8931
nof,,8932,,,,,341,784.5041609999998,0,,,,,,128,71,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8932
non,,8933,,,,2580,0,784.5041609999998,0.1333800000000025,,,A4,,,144,69,52,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8933
nof,,8934,,,,,342,784.6375409999998,0,,,,,,128,69,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8934
non,,8935,,,,2581,0,784.6375409999998,0.1329899999999995,,,D5,,,144,74,55,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8935
nof,,8936,,,,,341,784.7705309999998,0,,,,,,128,74,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8936
nof,,8937,,,,,0,784.7705309999998,0,,,,,,128,31,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8937
nof,,8938,,,,,0,784.7705309999998,0,,,,,,128,43,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8938
non,,8939,,,,2582,0,784.7705309999998,0.16640800000000056,,,C2,,,144,36,49,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8939
non,,8940,,,,2582,0,784.7705309999998,0.16640800000000056,,,C3,,,144,48,58,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8940
ctl,,8941,,,,,27,784.7837069999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8941
ctl,,8942,,,,,204,784.8832589999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8942
non,,8943,,,,2583,110,784.9369389999998,0.12140999999999735,,,F3,,,144,53,50,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8943
nof,,8944,,,,,0,784.9369389999998,0,,,,,,128,36,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8944
nof,,8945,,,,,0,784.9369389999998,0,,,,,,128,48,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8945
non,,8946,,,,2583,0,784.9369389999998,0.6059850000000004,,,G1,,,144,31,42,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8946
non,,8947,,,,2583,0,784.9369389999998,0.6059850000000004,,,G2,,,144,43,51,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8947
nof,,8948,,,,,342,785.0583489999998,0,,,,,,128,53,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8948
non,,8949,,,,2584,0,785.0583489999998,0.12105500000000191,,,D#4,,,144,63,53,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8949
nof,,8950,,,,,341,785.1794039999997,0,,,,,,128,63,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8950
non,,8951,,,,2585,0,785.1794039999997,0.12105499999999836,,,B4,,,144,71,55,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8951
nof,,8952,,,,,341,785.3004589999998,0,,,,,,128,71,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8952
non,,8953,,,,2586,0,785.3004589999998,0.1214100000000009,,,A4,,,144,69,57,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8953
nof,,8954,,,,,342,785.4218689999998,0,,,,,,128,69,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8954
non,,8955,,,,2587,0,785.4218689999998,0.12105500000000191,,,G5,,,144,79,60,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8955
ctl,,8956,,,,,334,785.5404389999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8956
nof,,8957,,,,,7,785.5429239999997,0,,,,,,128,79,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8957
nof,,8958,,,,,0,785.5429239999997,0,,,,,,128,31,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8958
nof,,8959,,,,,0,785.5429239999997,0,,,,,,128,43,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8959
non,,8960,,,,2588,0,785.5429239999997,0.1329899999999995,,,C#2,,,144,37,59,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8960
non,,8961,,,,2588,0,785.5429239999997,0.1329899999999995,,,C#3,,,144,49,70,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8961
ctl,,8962,,,,,176,785.6115639999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8962
non,,8963,,,,2589,165,785.6759139999998,0.11114999999999853,,,F3,,,144,53,60,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8963
nof,,8964,,,,,0,785.6759139999998,0,,,,,,128,37,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8964
nof,,8965,,,,,0,785.6759139999998,0,,,,,,128,49,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8965
non,,8966,,,,2589,0,785.6759139999998,0.610357999999998,,,G1,,,144,31,52,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8966
non,,8967,,,,2589,0,785.6759139999998,0.610357999999998,,,G2,,,144,43,63,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8967
nof,,8968,,,,,342,785.7870639999998,0,,,,,,128,53,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8968
non,,8969,,,,2590,0,785.7870639999998,0.11082500000000195,,,E4,,,144,64,64,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8969
nof,,8970,,,,,341,785.8978889999997,0,,,,,,128,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8970
non,,8971,,,,2591,0,785.8978889999997,0.1108249999999984,,,B4,,,144,71,69,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8971
nof,,8972,,,,,341,786.0087139999998,0,,,,,,128,71,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8972
non,,8973,,,,2592,0,786.0087139999998,0.11114999999999853,,,A4,,,144,69,73,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8973
nof,,8974,,,,,342,786.1198639999998,0,,,,,,128,69,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8974
non,,8975,,,,2593,0,786.1198639999998,0.3328160000000011,,,G5,,,144,79,77,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8975
ctl,,8976,,,,,341,786.2862719999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8976
ctl,,8977,,,,,0,786.2862719999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8977
ctl,,8978,,,,,0,786.2862719999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8978
ctl,,8979,,,,,0,786.2862719999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8979
ctl,,8980,,,,,0,786.2862719999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8980
ctl,,8981,,,,,0,786.2862719999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8981
nof,,8982,,,,,0,786.2862719999998,0,,,,,,128,31,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8982
nof,,8983,,,,,0,786.2862719999998,0,,,,,,128,43,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8983
non,,8984,,,,2594,0,786.2862719999998,0.16640800000000056,,,A1,,,144,33,64,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8984
non,,8985,,,,2594,0,786.2862719999998,0.16640800000000056,,,A2,,,144,45,76,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8985
ctl,,8986,,,,,113,786.3414159999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8986
ctl,,8987,,,,,189,786.4336479999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8987
nof,,8988,,,,,39,786.4526799999998,0,,,,,,128,79,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8988
non,,8989,,,,2595,0,786.4526799999998,0.1908360000000009,,,F5,,,144,77,76,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8989
nof,,8990,,,,,0,786.4526799999998,0,,,,,,128,33,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8990
nof,,8991,,,,,0,786.4526799999998,0,,,,,,128,45,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8991
non,,8992,,,,2595,0,786.4526799999998,1.269946000000001,,,D#1,,,144,27,64,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8992
non,,8993,,,,2595,0,786.4526799999998,1.269946000000001,,,D#2,,,144,39,76,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8993
nof,,8994,,,,,342,786.6435159999997,0,,,,,,128,77,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8994
non,,8995,,,,2596,0,786.6435159999997,0.19027799999999928,,,C5,,,144,72,74,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8995
nof,,8996,,,,,341,786.8337939999998,0,,,,,,128,72,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8996
non,,8997,,,,2597,0,786.8337939999998,2.222080000000002,,,C#5,,,144,73,72,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8997
non,,8998,,,,2597,0,786.8337939999998,0.8888320000000007,,,C#4,,,144,61,55,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8998
non,,8999,,,,2597,0,786.8337939999998,0.8888320000000007,,,G4,,,144,67,55,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,8999
non,,9000,,,,2597,0,786.8337939999998,0.29642199999999974,,,F3,,,144,53,63,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9000
non,,9001,,,,2597,0,786.8337939999998,0.29642199999999974,,,F4,,,144,65,75,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9001
ctl,,9002,,,,,88,786.8719859999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9002
ctl,,9003,,,,,339,787.0191119999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9003
nof,,9004,,,,,256,787.1302159999998,0,,,,,,128,53,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9004
nof,,9005,,,,,0,787.1302159999998,0,,,,,,128,65,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9005
non,,9006,,,,2598,0,787.1302159999998,0.8588860000000018,,,E3,,,144,52,63,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9006
non,,9007,,,,2598,0,787.1302159999998,1.1257960000000011,,,E4,,,144,64,75,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9007
nof,,9008,,,,,1365,787.7226259999998,0,,,,,,128,61,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9008
nof,,9009,,,,,0,787.7226259999998,0,,,,,,128,67,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9009
non,,9010,,,,2599,0,787.7226259999998,0.8888320000000007,,,C#4,,,144,61,33,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9010
non,,9011,,,,2599,0,787.7226259999998,0.8888320000000007,,,G4,,,144,67,45,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9011
nof,,9012,,,,,0,787.7226259999998,0,,,,,,128,27,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9012
nof,,9013,,,,,0,787.7226259999998,0,,,,,,128,39,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9013
non,,9014,,,,2599,0,787.7226259999998,0.08896999999999977,,,D#2,,,144,39,55,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9014
nof,,9015,,,,,205,787.8115959999998,0,,,,,,128,39,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9015
non,,9016,,,,2600,0,787.8115959999998,0.08896999999999977,,,A2,,,144,45,57,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9016
nof,,9017,,,,,205,787.9005659999998,0,,,,,,128,45,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9017
non,,9018,,,,2601,0,787.9005659999998,0.08853600000000128,,,E3,,,144,52,59,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9018
nof,,9019,,,,,204,787.9891019999998,0,,,,,,128,52,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9019
non,,9020,,,,2602,0,787.9891019999998,0.08896999999999977,,,D#3,,,144,51,62,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9020
nof,,9021,,,,,205,788.0780719999998,0,,,,,,128,51,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9021
non,,9022,,,,2603,0,788.0780719999998,0.08896999999999977,,,A3,,,144,57,64,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9022
nof,,9023,,,,,205,788.1670419999998,0,,,,,,128,57,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9023
non,,9024,,,,2604,0,788.1670419999998,0.08896999999999977,,,E4,,,144,64,66,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9024
nof,,9025,,,,,205,788.2560119999998,0,,,,,,128,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9025
non,,9026,,,,2605,0,788.2560119999998,0.08896999999999977,,,A3,,,144,57,64,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9026
nof,,9027,,,,,205,788.3449819999997,0,,,,,,128,57,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9027
non,,9028,,,,2606,0,788.3449819999997,0.08853600000000128,,,D#3,,,144,51,62,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9028
nof,,9029,,,,,204,788.4335179999998,0,,,,,,128,51,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9029
non,,9030,,,,2607,0,788.4335179999998,0.08896999999999977,,,E3,,,144,52,59,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9030
nof,,9031,,,,,205,788.5224879999998,0,,,,,,128,52,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9031
non,,9032,,,,2608,0,788.5224879999998,0.08896999999999977,,,A2,,,144,45,57,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9032
nof,,9033,,,,,205,788.6114579999997,0,,,,,,128,61,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9033
nof,,9034,,,,,0,788.6114579999997,0,,,,,,128,67,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9034
non,,9035,,,,2609,0,788.6114579999997,0.44441600000000037,,,C#4,,,144,61,33,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9035
non,,9036,,,,2609,0,788.6114579999997,0.44441600000000037,,,G4,,,144,67,45,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9036
nof,,9037,,,,,0,788.6114579999997,0,,,,,,128,45,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9037
non,,9038,,,,2609,0,788.6114579999997,0.44441600000000037,,,D#2,,,144,39,55,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9038
ctl,,9039,,,,,832,788.9725459999997,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9039
ctl,,9040,,,,,192,789.0558739999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9040
ctl,,9041,,,,,0,789.0558739999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9041
ctl,,9042,,,,,0,789.0558739999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9042
ctl,,9043,,,,,0,789.0558739999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9043
ctl,,9044,,,,,0,789.0558739999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9044
ctl,,9045,,,,,0,789.0558739999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9045
nof,,9046,,,,,0,789.0558739999998,0,,,,,,128,61,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9046
nof,,9047,,,,,0,789.0558739999998,0,,,,,,128,67,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9047
nof,,9048,,,,,0,789.0558739999998,0,,,,,,128,73,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9048
nof,,9049,,,,,0,789.0558739999998,0,,,,,,128,52,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9049
nof,,9050,,,,,0,789.0558739999998,0,,,,,,128,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9050
nof,,9051,,,,,0,789.0558739999998,0,,,,,,128,39,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9051
non,,9052,,,,2610,0,789.0558739999998,0.166407999999997,,,A1,,,144,33,41,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9052
non,,9053,,,,2610,0,789.0558739999998,0.166407999999997,,,A2,,,144,45,53,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9053
ctl,,9054,,,,,113,789.1110179999998,0,,,,,,176,64,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9054
ctl,,9055,,,,,189,789.2032499999998,0,,,,,,176,64,127,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9055
non,,9056,,,,2611,39,789.2222819999998,0.16689600000000127,,,C5,,,144,72,54,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9056
nof,,9057,,,,,0,789.2222819999998,0,,,,,,128,33,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9057
nof,,9058,,,,,0,789.2222819999998,0,,,,,,128,45,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9058
non,,9059,,,,2611,0,789.2222819999998,2.9640450000000023,,,D#1,,,144,27,34,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9059
non,,9060,,,,2611,0,789.2222819999998,2.9640450000000023,,,D#2,,,144,39,46,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9060
nof,,9061,,,,,342,789.3891779999998,0,,,,,,128,72,0,,,,,,,,,,,1,1,scriabin_74_5,scriabin_3,,9061
